Commit SHA,Java File,Old function signature,New function signature
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, String  expected, String  actual )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( double  expected, double  actual, double  delta )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( float  expected, float  actual, float  delta )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, long  expected, long  actual )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, boolean  expected, boolean  actual )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, byte  expected, byte  actual )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, char  expected, char  actual )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, short  expected, short  actual )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, int  expected, int  actual )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
3d2826cb5650b127c5ffb55786b0b595674fda54,src/main/java/junit/framework/Assert.java,"assertNotSame ( Object  expected, Object  actual )","assertNotSame ( String  message, Object  expected, Object  actual )"
5eee07b3e21f196b8cb937fb88eb8cf4be694f76,src/main/java/org/junit/runners/ParentRunner.java,shouldRun ( T  each ),"shouldRun ( Filter  filter, T  each )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,fail (  ),fail ( String  message )
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, Object  expected, Object  actual )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, String  expected, String  actual )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( double  expected, double  actual, double  delta )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( float  expected, float  actual, float  delta )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, long  expected, long  actual )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, boolean  expected, boolean  actual )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, byte  expected, byte  actual )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, char  expected, char  actual )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, short  expected, short  actual )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, int  expected, int  actual )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
96a6ba68d16d00940d58151be5cb2ab642f6d51d,src/main/java/junit/framework/Assert.java,"assertNotSame ( Object  expected, Object  actual )","assertNotSame ( String  message, Object  expected, Object  actual )"
01b427b3b89ce04d01f0ddbd746d13a175feec5b,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
01b427b3b89ce04d01f0ddbd746d13a175feec5b,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
8440169a16f2eec18a869dc5804e3686aafb25d8,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
8440169a16f2eec18a869dc5804e3686aafb25d8,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
8440169a16f2eec18a869dc5804e3686aafb25d8,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
12c1066d3cd6876a18715afaf06fbb5901ec975a,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
12c1066d3cd6876a18715afaf06fbb5901ec975a,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
12c1066d3cd6876a18715afaf06fbb5901ec975a,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
d6ccf5b0fa4e0d62eac42425a593b870af1247bd,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
d6ccf5b0fa4e0d62eac42425a593b870af1247bd,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
d6ccf5b0fa4e0d62eac42425a593b870af1247bd,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
9d8bb069f68e2194db742981972c8930381b62c2,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
9d8bb069f68e2194db742981972c8930381b62c2,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
9d8bb069f68e2194db742981972c8930381b62c2,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,fail (  ),fail ( String  message )
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, Object  expected, Object  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, String  expected, String  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( double  expected, double  actual, double  delta )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( float  expected, float  actual, float  delta )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, long  expected, long  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, boolean  expected, boolean  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, byte  expected, byte  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, char  expected, char  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, short  expected, short  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, int  expected, int  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/junit/framework/Assert.java,"assertNotSame ( Object  expected, Object  actual )","assertNotSame ( String  message, Object  expected, Object  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
0781e97b76ab5cd98cffaf3249f6e6698402b787,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
a7be1746eabbeaf31f7dd02d4bdfa67eeb8dc268,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
a7be1746eabbeaf31f7dd02d4bdfa67eeb8dc268,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
a7be1746eabbeaf31f7dd02d4bdfa67eeb8dc268,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
e857122bff2a9774c4f44df4a7d531b902e406df,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
e857122bff2a9774c4f44df4a7d531b902e406df,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
e857122bff2a9774c4f44df4a7d531b902e406df,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,fail (  ),fail ( String  message )
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, Object  expected, Object  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, String  expected, String  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( double  expected, double  actual, double  delta )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( float  expected, float  actual, float  delta )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, long  expected, long  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, boolean  expected, boolean  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, byte  expected, byte  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, char  expected, char  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, short  expected, short  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, int  expected, int  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/junit/framework/Assert.java,"assertNotSame ( Object  expected, Object  actual )","assertNotSame ( String  message, Object  expected, Object  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
766343797294634c86186664c519d65d7d984c96,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
7f6173aa593b07856c1ca73ffaf87ff10ea15d4c,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
7f6173aa593b07856c1ca73ffaf87ff10ea15d4c,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
7f6173aa593b07856c1ca73ffaf87ff10ea15d4c,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
e7a0111ce26bbce9c81f471ff925653fe0ead70d,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
e7a0111ce26bbce9c81f471ff925653fe0ead70d,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
e7a0111ce26bbce9c81f471ff925653fe0ead70d,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
8ff0b44e3fb0c1c56a1dc6290c3b6828a5a8f9bf,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
8ff0b44e3fb0c1c56a1dc6290c3b6828a5a8f9bf,src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
8ff0b44e3fb0c1c56a1dc6290c3b6828a5a8f9bf,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
81b50e9f3bdb66543d07e7349026bd3b447f433e,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
c7895eb8695d79b14ff2f903fbb2fab3e52e4c43,src/main/java/org/junit/rules/ExternalResource.java,"apply ( Statement  base, TestClass  testClass )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
f09cff79b941a525271f3f2838a9742b4c5c8d36,src/main/java/org/junit/runners/model/RunnerBuilder.java,runners ( Class [] children ),"runners ( Class  parent, Class [] children )"
f09cff79b941a525271f3f2838a9742b4c5c8d36,src/main/java/org/junit/runners/model/RunnerBuilder.java,runners ( Class [] children ),"runners ( Class  parent, List  children )"
6d99eb5d611cebcec19d35b74e75094c84315bdd,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
6d99eb5d611cebcec19d35b74e75094c84315bdd,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
6d99eb5d611cebcec19d35b74e75094c84315bdd,src/main/java/org/junit/runner/JUnitCore.java,runClasses ( Class  classes ),"runClasses ( Computer  computer, Class  classes )"
6d99eb5d611cebcec19d35b74e75094c84315bdd,src/main/java/org/junit/runner/JUnitCore.java,run ( Runner  runner ),"run ( Computer  computer, Class  classes )"
5f7fddf537e551109ffd6241a00c87a2b3521523,src/main/java/junit/framework/JUnit4TestAdapter.java,removeIgnored (  ),removeIgnored ( Description  description )
5f7fddf537e551109ffd6241a00c87a2b3521523,src/main/java/org/junit/experimental/theories/PotentialAssignment.java,forValue ( Object  value ),"forValue ( String  name, Object  value )"
5f7fddf537e551109ffd6241a00c87a2b3521523,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
5f7fddf537e551109ffd6241a00c87a2b3521523,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
5f7fddf537e551109ffd6241a00c87a2b3521523,src/main/java/org/junit/runner/JUnitCore.java,runClasses ( Class  classes ),"runClasses ( Computer  computer, Class  classes )"
5f7fddf537e551109ffd6241a00c87a2b3521523,src/main/java/org/junit/runner/JUnitCore.java,run ( Runner  runner ),"run ( Computer  computer, Class  classes )"
97402a3401c6cc2d45d395c0d9d636f483b5571c,src/main/java/junit/framework/JUnit4TestAdapter.java,removeIgnored (  ),removeIgnored ( Description  description )
97402a3401c6cc2d45d395c0d9d636f483b5571c,src/main/java/org/junit/experimental/theories/PotentialAssignment.java,forValue ( Object  value ),"forValue ( String  name, Object  value )"
97402a3401c6cc2d45d395c0d9d636f483b5571c,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
97402a3401c6cc2d45d395c0d9d636f483b5571c,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
97402a3401c6cc2d45d395c0d9d636f483b5571c,src/main/java/org/junit/runner/JUnitCore.java,runClasses ( Class  classes ),"runClasses ( Computer  computer, Class  classes )"
97402a3401c6cc2d45d395c0d9d636f483b5571c,src/main/java/org/junit/runner/JUnitCore.java,run ( Runner  runner ),"run ( Computer  computer, Class  classes )"
4de916220b9e70d08eccf7e7e292fe9e54157e92,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
4de916220b9e70d08eccf7e7e292fe9e54157e92,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
12b9b787a161d4b460d4d6a14da6ac53cac3713b,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
12b9b787a161d4b460d4d6a14da6ac53cac3713b,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
9de3abe6c337247fd4b5d5af6406bdbb30403f50,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
9de3abe6c337247fd4b5d5af6406bdbb30403f50,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
9de3abe6c337247fd4b5d5af6406bdbb30403f50,src/main/java/org/junit/runner/JUnitCore.java,runClasses ( Class  classes ),"runClasses ( Computer  computer, Class  classes )"
9de3abe6c337247fd4b5d5af6406bdbb30403f50,src/main/java/org/junit/runner/JUnitCore.java,run ( Runner  runner ),"run ( Computer  computer, Class  classes )"
b33b4b090c224c14415d0ffb68a078a097aeaf71,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
b33b4b090c224c14415d0ffb68a078a097aeaf71,src/main/java/org/junit/runner/Description.java,"createTestDescription ( Class  clazz, String  name )","createTestDescription ( Class  clazz, String  name, Annotation  annotations )"
b33b4b090c224c14415d0ffb68a078a097aeaf71,src/main/java/org/junit/runner/JUnitCore.java,runClasses ( Class  classes ),"runClasses ( Computer  computer, Class  classes )"
